RHBDL2	chr1	39124065	39180043	55979	24967
MAP7D1	chr1	36394389	36419028	24640	13361
YRDC	chr1	38041200	38046452	5253	2602
DKFZp434O1172	chr1	109036454	109045945	9492	3603
C1orf71	chr1	244796385	244897049	100665	41689
PIG32	chr1	218241102	218286623	45522	17781
PBX1	chr1	162795560	163082934	287375	119492
OR2T27	chr1	246879854	246880808	955	502
DCST1	chr1	153272923	153290030	17108	9138
ID3	chr1	23756995	23758909	1915	1099
VWA5B1	chr1	20490016	20553302	63287	31855
BC030596	chr1	163725436	163811230	85795	36050
OR2T8	chr1	246150942	246151881	940	502
TIMM17A	chr1	200191270	200206412	15143	6402
SCYL3	chr1	168088427	168129700	41274	16610
ARID1A	chr1	26895108	26981188	86081	39538
KIAA1631	chr1	113018992	113040679	21688	10354
C1orf58	chr1	220952528	220972729	20202	7512
pp6318	chr1	25979791	25983845	4055	2202
TMEM51	chr1	15351585	15419459	67875	32892
DKFZp761P7010	chr1	54089993	54128041	38049	16521
AK092511	chr1	112083985	112091943	7959	3938
RORC	chr1	150045170	150070972	25803	13696
FAM76A	chr1	27925076	27960702	35627	15519
NRD1	chr1	52027453	52117197	89745	35312
CTSS	chr1	148969175	149004929	35755	14075
PIP	chr1	218297446	218329685	32240	12985
AK095633	chr1	203691808	203704775	12968	6441
BC006113	chr1	47670392	47672900	2509	1472
NY-CO-8	chr1	241523015	241536009	12995	5033
CR596670	chr1	234445584	234447480	1897	620
FAAH	chr1	46632525	46652107	19583	10845
ABCA4	chr1	94230981	94359293	128313	59592
BC069736	chr1	178117366	178118353	988	535
CLCNKB	chr1	16221072	16256390	35319	21020
RIMKLA	chr1	42619054	42662487	43434	18958
TMEM54	chr1	33132782	33139540	6759	3850
AMPD2	chr1	109963648	109976200	12553	7590
CSRP1	chr1	199719282	199742873	23592	11917
SLC16A4	chr1	110707027	110735159	28133	11366
GIPC2	chr1	78284176	78375700	91525	36475
TOMM20	chr1	233339282	233358754	19473	8083
LOC388588	chr1	3679211	3682403	3193	2073
PRKACB	chr1	84316332	84476769	160438	55673
PRPF38A	chr1	52642806	52656580	13775	5801
LCE5A	chr1	150749943	150751277	1335	672
PRAMEF22	chr1	12958129	13204279	246151	66733
mifr-1	chr1	1558024	1559893	1870	1343
ISG20L2	chr1	154959036	154964835	5800	2880
BC036212	chr1	145197163	145456323	259161	102196
BC089397	chr1	143011870	147883408	4871539	1801348
DKFZp434A091	chr1	46643846	46652107	8262	4782
PGD	chr1	10381671	10402788	21118	9980
DNAH14	chr1	223183985	223278921	94937	34752
WASF2	chr1	27604712	27689256	84545	37119
DKFZp566H0824	chr1	8363238	8363822	585	309
MAN1A2	chr1	117711607	117869843	158237	55988
h-tektin-t	chr1	36322531	36326463	3933	2272
EPRS	chr1	218208564	218286623	78060	29777
BC082964	chr1	167022802	167028744	5943	2288
TCHH	chr1	150345416	150384330	38915	16421
DNASE2B	chr1	84636802	84653279	16478	6483
TNFRSF25	chr1	6443800	6448842	5043	3012
OTUD7B	chr1	148178855	148249310	70456	29766
PTPRU	chr1	29435633	29525903	90271	46556
SETDB1	chr1	149165511	149203837	38327	16899
ATP1A4	chr1	158387975	158423391	35417	16211
CR617196	chr1	146841033	147003800	162768	43404
SNORD77	chr1	172102071	172102132	62	22
SLC5A9	chr1	48460990	48486903	25914	12693
OR6K3	chr1	156953581	156954577	997	442
CDC2L1	chr1	1560962	1645651	84690	45638
UNQ397	chr1	93389996	93418834	28839	11041
C1orf159	chr1	1007060	1041599	34540	18876
TMEM52	chr1	1838889	1840567	1679	1133
BARHL2	chr1	90950166	90955382	5217	2686
RPL11	chr1	23890880	23895502	4623	2128
LRRN2	chr1	202852925	202921220	68296	34165
BX647792	chr1	143725075	143729750	4676	1887
AK123450	chr1	65492732	65494436	1705	974
CR613795	chr1	152162502	152174259	11758	6126
BC110832	chr1	146397384	147943908	1546525	535307
DNAJC6	chr1	65492735	65654140	161406	64322
DKFZp564M2223	chr1	224032153	224044788	12636	5126
LOC400759	chr1	89645825	89663081	17257	6721
PTP4A2	chr1	32146379	32176575	30197	12148
HNRNPR	chr1	23508862	23543440	34579	13853
IL19	chr1	205038837	205082948	44112	19349
GNB1	chr1	1706588	1812355	105768	49377
PTCHD2	chr1	11461881	11520227	58347	30822
C1orf164	chr1	44870601	44889982	19382	10373
G0S2	chr1	207915292	207916358	1067	622
FAM132A	chr1	1167695	1171965	4271	2962
TRIM11	chr1	226647999	226661140	13142	7485
LOC339483	chr1	32469848	32479808	9961	5234
PTAFR	chr1	28348448	28393034	44587	21328
TTC22	chr1	55019339	55039529	20191	10575
GLMN	chr1	92484542	92537154	52613	20004
PAPPE	chr1	174698929	175078593	379665	149361
KIAA1720	chr1	247071273	247086457	15185	7894
DQ600234	chr1	220716955	220717004	50	30
S100A5	chr1	151776246	151780865	4620	2427
UNQ192	chr1	144475951	144502310	26360	10414
TMCO2	chr1	40486159	40489952	3794	1552
KIAA1716	chr1	1223986	1234852	10867	7209
AF086351	chr1	154526506	154529535	3030	1547
AK094818	chr1	170030355	170033475	3121	1372
THEM5	chr1	150086200	150092797	6598	3455
SLC19A2	chr1	167699772	167721832	22061	8534
GATAD2B	chr1	152043826	152162075	118250	51578
CR592614	chr1	95593532	95619144	25613	10513
AX747766	chr1	21475129	21477455	2327	1178
DQ596298	chr1	314353	314385	33	16
KIAA0923	chr1	84882184	84928575	46392	17097
SNORD38A	chr1	45016100	45016171	72	34
CNIH4	chr1	222611217	222632846	21630	9308
ZNF687	chr1	149520717	149531005	10289	6002
CRB1	chr1	195504030	195714208	210179	76764
GJA9	chr1	39111853	39119876	8024	3437
AK308637	chr1	153413693	153415551	1859	1129
HYST1888	chr1	26024709	26032020	7312	3420
DARC	chr1	157441133	157442914	1782	1016
S100A12	chr1	151612807	151614699	1893	937
FMN2	chr1	238321603	238705112	383510	150145
TCTEX1D1	chr1	66990729	67017058	26330	9831
BC139778	chr1	31756622	31762433	5812	2678
DLEU2L	chr1	63787238	63788895	1658	524
GNG4	chr1	233777607	233880677	103071	49541
KIAA0907	chr1	154149459	154170812	21354	9088
CLCA3	chr1	86872546	86893647	21102	7234
LRRC47	chr1	3686643	3702928	16286	8870
DQ590432	chr1	226223108	226223198	91	52
MMP23B	chr1	1557422	1559893	2472	1775
GPATCH2	chr1	215670456	215871032	200577	72999
CCT3	chr1	154545375	154574819	29445	13312
DDEFL1	chr1	23641580	23683644	42065	20483
TAF13	chr1	109408520	109420147	11628	5093
SDHC	chr1	159550789	159601159	50371	21289
EFNA4	chr1	153302836	153308653	5818	3149
THBS3	chr1	153432002	153445593	13592	7542
PPPDE1	chr1	242882974	242938957	55984	22583
GPR157	chr1	9087062	9111943	24882	12505
EF413001	chr1	197134240	197173181	38942	13114
STMN1	chr1	26099193	26105955	6763	3126
TMEM59	chr1	54269936	54291699	21764	8406
KIAA1675	chr1	2975603	3345045	369443	212720
CR625155	chr1	21492369	21498812	6444	3327
CLCN6	chr1	11788793	11825788	36996	17672
HYI	chr1	43689415	43692505	3091	1842
TXNIP	chr1	144149818	144153985	4168	1772
MOD5	chr1	40079314	40121764	42451	18026
TSPAN2	chr1	115392155	115433638	41484	18020
CR601100	chr1	32144608	32146299	1692	666
CD164L2	chr1	27578182	27582392	4211	2527
CD2	chr1	117098608	117113374	14767	6959
KIAA1307	chr1	19350004	19356006	6003	2621
PLOD1	chr1	11917332	11958181	40850	21832
HTR6	chr1	19864366	19878642	14277	7558
DENND1B	chr1	195788007	196011179	223173	76535
ADORA3	chr1	111827492	111908120	80629	33424
ARID4B variant protein	chr1	233458248	233558155	99908	39799
LOC728621	chr1	42701611	42892922	191312	75216
DEM1	chr1	40747019	40754801	7783	3398
FGR	chr1	27811387	27834314	22928	12133
POU3F1	chr1	38282109	38285037	2929	1852
THAP3	chr1	6607511	6618232	10722	6087
AK025316	chr1	160194974	160199584	4611	1882
TMEM201	chr1	9571566	9587594	16029	9601
DKFZp761N1114	chr1	203827890	203837841	9952	4696
SLC39A1	chr1	152198211	152206812	8602	4497
BC043601	chr1	119484570	119527967	43398	18949
DISP1	chr1	221168405	221245958	77554	29060
DQ576653	chr1	177824437	177824473	37	20
ATP13A2	chr1	17185039	17210854	25816	14735
ARHGEF11	chr1	155171255	155281786	110532	49195
ST3GAL3	chr1	43945804	44169418	223615	98925
BACH	chr1	6246918	6376413	129496	69891
KIAA0090	chr1	19417170	19450633	33464	15739
CS548392	chr1	40995542	40995631	90	45
Cort	chr1	10412745	10434797	22053	10568
C1orf198	chr1	229039488	229071958	32471	15520
SV2A	chr1	148141858	148156054	14197	7431
MST023	chr1	7727481	7752351	24871	9719
DNM3	chr1	170077260	170648480	571221	212839
FCRLA	chr1	159943385	159950766	7382	3399
MAGOH	chr1	53465151	53476795	11645	4831
CR749717	chr1	2471581	2473405	1825	1057
BEST4	chr1	45021843	45026013	4171	2467
C1orf14	chr1	181135622	181189176	53555	20571
DKFZp451B1418	chr1	146045850	146476140	430291	181506
SYTL1	chr1	27541099	27553008	11910	6940
BC062787	chr1	3806830	3823737	16908	9541
ADIR	chr1	177317734	177331752	14019	7519
KIAA1751	chr1	1874611	1925136	50526	28043
ALDH4A1	chr1	19070512	19101659	31148	17146
VPS13D	chr1	12212699	12494685	281987	119378
TARDBP	chr1	10995265	11008136	12872	5660
AIM2	chr1	157298898	157313271	14374	5573
DPH5	chr1	101227768	101264232	36465	13753
MGC29891	chr1	149332291	149359022	26732	11703
SNORA44	chr1	28779479	28779611	133	67
PUM1	chr1	31176939	31311350	134412	55154
AADACL4	chr1	12627152	12649684	22533	10643
C1orf189	chr1	152438471	152445433	6963	3242
ENO1	chr1	8843649	8861367	17719	8781
TFB2M	chr1	244770488	244796186	25699	10770
DFFB	chr1	3763704	3791853	28150	14541
CFH	chr1	194887630	194983257	95628	33662
AX748204	chr1	23725951	23728129	2179	1184
SRGAP2	chr1	120808674	204704406	83895733	25419067
UNQ6409	chr1	203504195	203509090	4896	2767
ZNF364	chr1	144322392	144400084	77693	32550
PAFAH2	chr1	26158844	26197235	38392	17536
PTBLP	chr1	96959965	97052936	92972	33259
GON4L	chr1	153986133	154095815	109683	48293
pp9964	chr1	6567948	6571926	3979	2440
C1orf129	chr1	169171259	169234570	63312	23739
EBNA1BP2	chr1	43402441	43509194	106754	47376
DKFZp564B0982	chr1	241354352	241370288	15937	5543
BC045807	chr1	101310803	101325405	14603	5472
AVPR1B	chr1	204390905	204398105	7201	3695
ITGB3BP	chr1	63679049	63761423	82375	30450
PHLDA3	chr1	199701244	199704922	3679	2208
GPR89A	chr1	144475951	145932379	1456429	560230
LOC376693	chr1	199754453	199766225	11773	4966
OR2T33	chr1	246502776	246503739	964	507
BC029473	chr1	141746421	141832193	85773	33832
FCRH3	chr1	155912902	155937271	24370	9825
EXTL2	chr1	101110528	101133006	22479	8512
IFI44L	chr1	78858675	78884418	25744	8865
DEDPRO1	chr1	159357391	159369102	11712	5430
GPR89B	chr1	145867129	145932379	65251	26051
OMA1	chr1	58712091	58785034	72944	26765
ST6GALNAC3	chr1	76312991	76869220	556230	215850
SPATA6	chr1	48536864	48710432	173569	64383
KIAA1324	chr1	109458055	109547377	89323	40961
CASQ2	chr1	116044148	116112949	68802	29742
CR593862	chr1	108764833	108777420	12588	5003
BC073170	chr1	143011870	147883408	4871539	1801348
RC3H1	chr1	172166974	172228833	61860	23614
CCDC17	chr1	45858302	45862316	4015	2332
FNDC5	chr1	33100463	33110669	10207	5513
ROBLD3	chr1	154291228	154295229	4002	2032
RHBG	chr1	154605626	154621635	16010	8298
AK026668	chr1	160761785	160766015	4231	1409
ZNHIT6	chr1	85891078	85946689	55612	20304
LOC645441	chr1	77366632	77367995	1364	504
CDA	chr1	20788030	20817987	29958	14541
ERMAP	chr1	43055362	43083247	27886	12036
DKFZp586E1222	chr1	222611217	222633766	22550	9737
PCCMT	chr1	6203839	6218631	14793	7339
PTPRF	chr1	43769133	43861930	92798	51948
OR2AK2	chr1	246195256	246196264	1009	449
LYSMD1	chr1	149399337	149404960	5624	2591
C1orf157	chr1	202268197	202277011	8815	4231
C1orf127	chr1	10929119	10946845	17727	9458
NUP133	chr1	227643666	227710711	67046	26939
AX747246	chr1	234294282	234296402	2121	1306
NCF2	chr1	181791319	181826669	35351	16471
HNTN1	chr1	199594764	199613428	18665	10184
XCL2	chr1	166776626	166779859	3234	1363
AX746780	chr1	58706186	58707265	1080	493
SCARNA1	chr1	28033498	28033664	167	67
FLJ00113	chr1	36577811	36624072	46262	24184
SNORA66	chr1	93078863	93078996	134	63
ALX3	chr1	110404519	110414845	10327	6105
C1orf53	chr1	196138399	196143120	4722	1906
AL050085	chr1	26661841	26666615	4775	2217
ILF2	chr1	151901137	151910103	8967	4004
HHIPL2	chr1	220762224	220788067	25844	11309
AF420437	chr1	142882660	142883808	1149	493
GPR137B	chr1	234372496	234438829	66334	30085
IFI44	chr1	78888064	78902351	14288	5046
MDMX	chr1	202752133	202862753	110621	51037
TNNI1	chr1	199639517	199665617	26101	13764
RD3	chr1	209717403	209732882	15480	7969
SCARNA4	chr1	154162372	154162501	130	60
PRMT6	chr1	107400931	107403437	2507	1243
DVL1	chr1	1260520	1274355	13836	9113
PSF	chr1	148504422	148508156	3735	2036
CA14	chr1	148496841	148504102	7262	3656
CCDC21	chr1	26433279	26477886	44608	19932
OR10J3	chr1	157550083	157551073	991	482
C1orf192	chr1	159601144	159604288	3145	1330
KIAA1626	chr1	17825037	17896957	71921	39610
MAD2L2	chr1	11657123	11674265	17143	9234
LEFTY2	chr1	224190925	224195543	4619	2583
DDAH1	chr1	85556755	85816521	259767	101793
KIAA1922	chr1	16666517	16691783	25267	12818
BEND5	chr1	48966126	49015134	49009	21550
IARS2	chr1	218334077	218388006	53930	21141
KLHDC8A	chr1	203572270	203592789	20520	10453
FAM40A	chr1	110375721	110398947	23227	11289
DPYD	chr1	97315887	98159203	843317	295951
ZNF691	chr1	43084866	43090733	5868	2767
TOP1P1	chr1	169574658	169577078	2421	886
CAMSAP1L1	chr1	198975308	199096454	121147	45664
AX748428	chr1	53352835	53356869	4035	2289
DDX20	chr1	112099776	112111722	11947	4748
HRIHFB2003	chr1	15159766	15267238	107473	55465
NBPF7	chr1	120178910	120189302	10393	4714
LCE2C	chr1	150914394	150915673	1280	632
PRCC	chr1	155003897	155037233	33337	15041
pp7704	chr1	151873148	151877998	4851	2268
DCLRE1B	chr1	114249560	114258217	8658	3893
EPS15	chr1	51592522	51757583	165062	62810
OVGP1	chr1	111758459	111771922	13464	6153
PIN1L	chr1	70157592	70158588	997	607
APH1A	chr1	148504422	148508156	3735	2036
KIAA0591	chr1	10193350	10257056	63707	27080
IL-23R	chr1	67407612	67498238	90627	36190
FMO5	chr1	145122508	145163844	41337	16122
DIRAS3	chr1	68284232	68289069	4838	2153
BC047723	chr1	113300559	113343641	43083	18696
IQWD1	chr1	166172531	166311705	139175	49740
PRUNE	chr1	149247596	149274813	27218	12663
COL8A2	chr1	36333432	36338437	5006	3032
SLC30A1	chr1	209815003	209818722	3720	1689
VNRL4	chr1	245467148	245467775	628	270
HIST2H3C	chr1	148078882	148091311	12430	6105
CFHR2	chr1	195179556	195194979	15424	5515
ARID4B	chr1	233396832	233558155	161324	62857
FOXD2	chr1	47674275	47678950	4676	3036
AIDA	chr1	220907977	220952487	44511	17011
KCNK2	chr1	213245507	213477059	231553	84227
GUK1	chr1	226394604	226403275	8672	5337
CDC42SE1	chr1	149290070	149298749	8680	4310
SNAP47	chr1	225982872	226035550	52679	28440
AX747565	chr1	31868054	31871022	2969	1534
RBP7	chr1	9979860	9998665	18806	9085
OR13G1	chr1	245902042	245902966	925	418
AADACL3	chr1	12698704	12711313	12610	5814
XTP2	chr1	169721289	169768724	47436	18390
C1orf165	chr1	48966126	49015134	49009	21550
PAX7	chr1	18830086	18935219	105134	55358
Y09859	chr1	85821572	85821974	403	135
ROR1	chr1	64012277	64417295	405019	166116
HEATR1	chr1	234780593	234834437	53845	20737
C1orf162	chr1	111818126	111822657	4532	1895
KPNA6	chr1	32346230	32414755	68526	30295
EIF2B3	chr1	45089036	45224869	135834	57751
PRO0611	chr1	31233498	31234068	571	195
KIAA0707	chr1	54780517	54848588	68072	35536
ELA3A	chr1	22200735	22211622	10888	5511
ACTRT2	chr1	2927905	2929327	1423	875
DDOST	chr1	20850846	20860624	9779	4950
UNQ154	chr1	111461476	111484361	22886	8683
TNFSF18	chr1	171276982	171286726	9745	3586
CR594506	chr1	64417898	64419765	1868	593
LRRC39	chr1	100387000	100416388	29389	10668
KIAA2013	chr1	11902709	11909067	6359	3597
UBE2J2	chr1	1179154	1199097	19944	11232
PM20D1	chr1	204063775	204085868	22094	10303
IL24	chr1	205137411	205144107	6697	3246
UBL4B	chr1	110456584	110458092	1509	861
SNORD45A	chr1	76026161	76026245	85	30
AL049675	chr1	23959458	23977364	17907	8180
AX747733	chr1	112740403	112742962	2560	1135
BTG2	chr1	201541286	201545352	4067	2163
KIF1B	chr1	10193350	10364248	170899	71791
SYNC	chr1	32918093	32940948	22856	10774
PARK7	chr1	7944300	7967929	23630	10726
DQ589559	chr1	53132332	53132563	232	98
UNQ548	chr1	32452665	32460513	7849	4035
SDHB	chr1	17217811	17253252	35442	15424
PRAMEF10	chr1	12875313	13507885	632573	223189
TMEM50A	chr1	25537397	25561439	24043	10028
XPR1	chr1	178867795	179122103	254309	93925
HIST2H2AC	chr1	148125148	148125585	438	267
PTPRC	chr1	196874759	196993168	118410	40562
KIAA0885	chr1	115061059	115094351	33293	12479
AK307246	chr1	151784853	151790869	6017	3382
DJ027059	chr1	197094858	197094882	25	11
OR2L2	chr1	246268096	246269230	1135	489
TORC2	chr1	152186775	152193416	6642	3509
NID1	chr1	234205754	234295104	89351	40199
MASP2	chr1	11009166	11029872	20707	10396
C1orf140	chr1	219569892	219576261	6370	2581
KCNA3	chr1	111015832	111019178	3347	1785
PIGV	chr1	26987041	26997474	10434	4960
CR619492	chr1	159320250	159323959	3710	2010
RNF2	chr1	183281173	183338363	57191	22502
HMGCL	chr1	24000953	24037697	36745	17212
ENAH	chr1	223741156	223907468	166313	64116
OR2T3	chr1	246703274	246704231	958	513
ZC3H12A	chr1	37712705	37722565	9861	5857
LRRC52	chr1	163779867	163799822	19956	8795
PPAP2B	chr1	56733020	56817845	84826	36489
MPL	chr1	43576061	43592722	16662	8026
GPR52	chr1	172683834	172685306	1473	620
ARPC5	chr1	181861954	181871608	9655	3687
IQGAP3	chr1	154761820	154809020	47201	24008
DKFZp686O04253	chr1	56957064	57057957	100894	38828
ADSS	chr1	242638418	242682036	43619	16694
WNT9A	chr1	226175319	226202222	26904	15440
AF508905	chr1	183559602	183570762	11161	4361
PADI3	chr1	17448179	17483314	35136	18089
LIN9	chr1	224485485	224564179	78695	31245
CASP9	chr1	15689910	15723971	34062	16544
S100A7A	chr1	151655623	151662325	6703	3223
AX746564	chr1	142987244	147908049	4920806	1821907
CR627203	chr1	74815701	74864369	48669	17433
TBX15	chr1	119227188	119333702	106515	43799
CDCA8	chr1	37930745	37947978	17234	7887
DQ594018	chr1	177823420	177823459	40	19
TMED5	chr1	93389996	93418834	28839	11041
KIAA1439	chr1	61642335	61694624	52290	20984
BRDT	chr1	92187515	92252573	65059	25655
C1orf161	chr1	116455898	116479384	23487	10215
PRDX1	chr1	45749293	45760196	10904	5133
AK311378	chr1	143011875	143052118	40244	16671
URB2	chr1	227828603	227862569	33967	14808
LCE2B	chr1	150925222	150926500	1279	631
TXNDC12	chr1	52258391	52293635	35245	15104
OSBPL9	chr1	51815438	52026726	211289	84258
RFWD2	chr1	174180589	174442993	262405	95225
RCSD1	chr1	165865953	165942110	76158	35621
KIAA0478	chr1	22700655	22711214	10560	4277
AK123177	chr1	206106088	206109040	2953	1703
C1orf38	chr1	28071641	28085780	14140	7642
S100A2	chr1	151800208	151804930	4723	2512
OR6F1	chr1	245941753	245942680	928	469
OR10X1	chr1	156815332	156816313	982	435
RPL31_1_108	chr1	159920118	159921666	1549	593
GDAP2	chr1	118213562	118273729	60168	22009
AK056396	chr1	141960583	142005271	44689	19123
C1orf65	chr1	221633390	221635435	2046	1288
B4GALT2	chr1	44217452	44229427	11976	6773
SERINC2	chr1	31658549	31680112	21564	11405
ELF3	chr1	200243695	200252938	9244	5064
FAM176B	chr1	36560218	36562342	2125	1491
S100A7	chr1	151696843	151699761	2919	1494
PEX19	chr1	158513225	158521555	8331	3844
C1orf96	chr1	227523374	227545311	21938	9453
UNQ558	chr1	95062636	95133390	70755	31021
HTR1D	chr1	23390974	23393809	2836	1383
GGPS1	chr1	233558375	233574467	16093	6680
FMO4	chr1	169550109	169577847	27739	11147
TMEM9	chr1	199370522	199407325	36804	17861
FCER1A	chr1	157526129	157544638	18510	7040
DOCK7	chr1	62692984	62926557	233574	84225
CA6	chr1	8928508	8957735	29228	14048
AX747207	chr1	25100130	25103001	2872	1752
KIF2C	chr1	44978076	45006025	27950	13718
FAM5B	chr1	175407255	175518181	110927	46326
LAMB3	chr1	207854840	207892443	37604	18783
DKFZp547O0715	chr1	195841256	195894122	52867	17815
POGZ	chr1	149641823	149698556	56734	23703
SLAMF8	chr1	158063102	158073906	10805	5352
MRPS15	chr1	36693948	36702627	8680	4279
YOD1	chr1	205283816	205292948	9133	3603
CD84	chr1	158782410	158815875	33466	13963
EIF3I	chr1	32459771	32469792	10022	5046
SYCP1	chr1	115198977	115339513	140537	49623
CNTN2	chr1	203278962	203313761	34800	18850
semaY	chr1	149375956	149385728	9773	5388
ATAD3B	chr1	1397026	1421445	24420	14378
IVL	chr1	151147662	151150986	3325	1858
ANKRD35	chr1	144260565	144279883	19319	9308
S100A1	chr1	151867496	151871137	3642	1998
SNORA16A	chr1	28780018	28780152	135	65
DPM3	chr1	153378990	153379620	631	381
ITPKB	chr1	224886013	224993499	107487	53533
DKFZp313O1925	chr1	35317558	35354042	36485	15103
C1orf210	chr1	43520143	43523837	3695	1988
HSPC157	chr1	22224293	22230302	6010	2821
FMO2	chr1	169421011	169448446	27436	10660
SPTA1	chr1	156847119	156923130	76012	28543
PIGM	chr1	158264085	158268407	4323	1785
MYPT2	chr1	200584458	200673986	89529	35468
ACTA1	chr1	227633615	227636466	2852	1783
FLJ45717	chr1	245340084	245342342	2259	1457
FBX2	chr1	11631730	11636988	5259	3109
TP73	chr1	3558988	3640327	81340	48447
ATP2B4	chr1	201862550	201979832	117283	54511
DQ592690	chr1	177822829	177822863	35	15
C1orf69	chr1	226420051	226436581	16531	9043
CDC20	chr1	43597212	43601460	4249	2218
PAQR1	chr1	201176583	201194108	17526	7703
FAM63A	chr1	149234172	149247465	13294	6542
ATP5F1	chr1	111792984	111806048	13065	5216
AK309393	chr1	146373721	146398604	24884	9649
AK074283	chr1	15315035	15351529	36495	17837
ATPAF1	chr1	46870997	46906686	35690	14501
AK128833	chr1	1098298	1104798	6501	3967
DKFZp761I241	chr1	154001199	154093632	92434	40272
PDE4B	chr1	66030780	66612850	582071	217961
MOSC1	chr1	219026893	219054353	27461	12350
AK023857	chr1	45047310	45049479	2170	1206
CRTC2	chr1	152186775	152197667	10893	5782
LCE1E	chr1	151025376	151027525	2150	1048
ZNF683	chr1	26560711	26571853	11143	5854
PDIA3P	chr1	145116053	145118152	2100	944
COL16A1	chr1	31890434	31942355	51922	29051
C1orf145	chr1	226458798	226467988	9191	5721
CTH	chr1	70649542	70677841	28300	11158
AF119915	chr1	35606274	35607599	1326	408
AK124970	chr1	222256231	222264441	8211	2797
OR2C3	chr1	245754603	245763764	9162	3939
AX748369	chr1	227117002	227119577	2576	1206
PLD5	chr1	240318894	240754621	435728	176042
BX537811	chr1	35414568	35418670	4103	1649
BC037304	chr1	84316223	84318938	2716	1244
PSMA5	chr1	109745994	109770560	24567	10165
BC048429	chr1	19417	20957	1541	757
RHCE	chr1	25561326	25629270	67945	31800
POU2F1	chr1	165456766	165651966	195201	73930
TAL1	chr1	47454550	47470479	15930	8469
AK124708	chr1	3900536	3915182	14647	7543
